date,category_id,group_id,productId,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName
2026-06-29,1,23019,526045,0.59,0.75,6.99,0.74,1.0,Normal
2026-06-29,1,23019,526045,0.48,1.19,19.99,1.02,2.59,Foil
2026-06-29,1,23019,526046,0.1,0.33,5.0,0.19,,Normal
2026-06-29,1,23019,526046,0.13,0.4,9.99,0.3,,Foil
2026-06-29,1,23019,526048,0.05,0.4,8.64,0.32,,Foil
2026-06-29,1,23019,526048,0.12,0.4,5.37,0.27,,Normal
2026-06-29,1,23019,526051,0.5,1.04,9.99,0.89,,Foil
2026-06-29,1,23019,526051,0.68,0.8,9.99,0.76,,Normal
2026-06-29,1,23019,526052,0.2,0.46,4.99,0.32,,Foil
2026-06-29,1,23019,526052,0.16,0.4,5.0,0.34,0.25,Normal
2026-06-29,1,23019,526053,4.61,6.53,34.99,7.2,14.69,Foil
2026-06-29,1,23019,526053,3.91,5.4,39.99,4.62,14.95,Normal
2026-06-29,1,23019,526054,0.13,0.31,5.0,0.25,,Normal
2026-06-29,1,23019,526054,0.1,0.42,5.0,0.34,,Foil
2026-06-29,1,23019,526055,0.15,0.3,5.0,0.26,,Normal
2026-06-29,1,23019,526055,0.2,0.4,2.07,0.3,,Foil
2026-06-29,1,23019,526056,0.05,0.29,5.0,0.23,,Normal
2026-06-29,1,23019,526056,0.14,0.4,10.33,0.33,0.25,Foil
2026-06-29,1,23019,526057,0.06,0.35,8.69,0.26,,Foil
2026-06-29,1,23019,526057,0.05,0.29,8.69,0.18,,Normal
2026-06-29,1,23019,526059,0.08,0.35,26.99,0.28,,Foil
2026-06-29,1,23019,526059,0.1,0.3,5.0,0.23,,Normal
2026-06-29,1,23019,526060,0.08,0.42,5.0,0.4,,Foil
2026-06-29,1,23019,526060,0.11,0.4,5.0,0.25,,Normal
2026-06-29,1,23019,526061,2.53,4.25,12.99,4.21,9.99,Normal
2026-06-29,1,23019,526061,5.08,10.69,96.95,6.76,19.93,Foil
2026-06-29,1,23019,526063,0.24,0.5,4.99,0.42,,Normal
2026-06-29,1,23019,526063,0.4,0.8,9.99,0.72,0.71,Foil
2026-06-29,1,23019,526064,0.04,0.29,6.88,0.23,,Normal
2026-06-29,1,23019,526064,0.14,0.4,9.99,0.32,,Foil
2026-06-29,1,23019,526066,0.12,0.41,5.0,0.32,,Foil
2026-06-29,1,23019,526066,0.14,0.35,4.21,0.26,,Normal
2026-06-29,1,23019,526067,0.24,0.54,5.0,0.53,0.29,Foil
2026-06-29,1,23019,526067,0.06,0.4,2.13,0.31,,Normal
2026-06-29,1,23019,526068,0.29,0.65,7.99,0.55,0.6,Foil
2026-06-29,1,23019,526068,0.27,0.65,5.0,0.65,,Normal
2026-06-29,1,23019,526069,0.26,0.53,10.46,0.46,0.44,Foil
2026-06-29,1,23019,526069,0.2,0.4,6.99,0.38,,Normal
2026-06-29,1,23019,526070,2.4,5.25,49.99,4.69,4.85,Normal
2026-06-29,1,23019,526070,4.75,7.99,49.99,5.26,9.53,Foil
2026-06-29,1,23019,526074,38.0,50.21,99.0,47.67,49.61,Normal
2026-06-29,1,23019,526074,89.0,96.99,199.99,78.71,96.59,Foil
2026-06-29,1,23019,526075,0.12,0.35,10.28,0.29,,Foil
2026-06-29,1,23019,526075,0.14,0.3,26.84,0.19,,Normal
2026-06-29,1,23019,526076,1.73,2.32,19.99,1.93,,Foil
2026-06-29,1,23019,526076,1.4,2.25,9.99,2.13,4.32,Normal
2026-06-29,1,23019,526150,3.21,6.94,96.95,5.01,,Foil
2026-06-29,1,23019,526150,1.25,2.99,14.98,2.25,3.47,Normal
2026-06-29,1,23019,526151,0.18,0.4,9.99,0.34,,Foil
2026-06-29,1,23019,526151,0.04,0.35,5.0,0.28,,Normal
2026-06-29,1,23019,526152,0.14,0.4,9.99,0.34,,Foil
2026-06-29,1,23019,526152,0.12,0.4,5.0,0.29,,Normal
2026-06-29,1,23019,526153,16.8,29.79,94.99,15.63,,Foil
2026-06-29,1,23019,526153,9.39,15.18,128.24,10.19,,Normal
2026-06-29,1,23019,526154,0.14,0.4,9.99,0.32,,Foil
2026-06-29,1,23019,526154,0.05,0.3,5.0,0.21,,Normal
2026-06-29,1,23019,526155,1.8,2.55,11.34,2.51,2.67,Normal
2026-06-29,1,23019,526155,2.0,3.05,15.95,2.94,3.12,Foil
2026-06-29,1,23019,526156,0.17,0.4,5.0,0.33,,Foil
2026-06-29,1,23019,526156,0.16,0.35,5.0,0.27,,Normal
2026-06-29,1,23019,526158,24.41,27.0,50.93,26.07,30.73,Foil
2026-06-29,1,23019,526158,12.44,15.99,23.75,13.18,,Normal
2026-06-29,1,23019,526159,4.32,5.08,9.45,4.32,,Normal
2026-06-29,1,23019,526159,5.0,7.37,12.99,6.61,,Foil
2026-06-29,1,23019,526160,0.12,0.43,5.0,0.3,,Foil
2026-06-29,1,23019,526160,0.1,0.29,5.0,0.22,0.32,Normal
2026-06-29,1,23019,526161,0.23,0.4,4.99,0.33,,Normal
2026-06-29,1,23019,526161,0.25,0.44,9.99,0.34,,Foil
2026-06-29,1,23019,526162,0.1,0.32,4.99,0.24,,Normal
2026-06-29,1,23019,526162,0.14,0.35,9.99,0.29,,Foil
2026-06-29,1,23019,526163,0.09,0.29,5.0,0.23,,Normal
2026-06-29,1,23019,526163,0.11,0.4,5.0,0.32,0.25,Foil
2026-06-29,1,23019,526164,4.6,6.98,19.99,5.87,,Normal
2026-06-29,1,23019,526164,6.07,8.45,31.99,6.35,,Foil
2026-06-29,1,23019,526166,0.1,0.4,5.0,0.34,,Foil
2026-06-29,1,23019,526166,0.08,0.4,5.0,0.31,0.2,Normal
2026-06-29,1,23019,526168,0.25,0.44,4.99,0.41,0.4,Foil
2026-06-29,1,23019,526168,0.23,0.4,2.12,0.39,0.37,Normal
2026-06-29,1,23019,526169,1.73,2.81,9.69,2.4,2.85,Foil
2026-06-29,1,23019,526169,1.02,1.7,10.91,1.68,3.58,Normal
2026-06-29,1,23019,526170,0.16,0.34,5.0,0.25,,Foil
2026-06-29,1,23019,526170,0.1,0.29,5.0,0.22,,Normal
2026-06-29,1,23019,526172,0.06,0.4,9.99,0.31,,Foil
2026-06-29,1,23019,526172,0.05,0.32,5.0,0.26,,Normal
2026-06-29,1,23019,526173,1.12,3.0,22.13,2.37,2.38,Normal
2026-06-29,1,23019,526173,3.07,5.6,19.99,3.45,3.48,Foil
2026-06-29,1,23019,526174,0.21,0.46,2.08,0.33,,Foil
2026-06-29,1,23019,526174,0.18,0.35,5.0,0.3,0.2,Normal
2026-06-29,1,23019,526175,2.46,4.88,19.99,4.64,4.79,Normal
2026-06-29,1,23019,526175,3.5,5.08,19.99,4.82,4.9,Foil
2026-06-29,1,23019,526176,0.32,0.54,3.0,0.52,,Foil
2026-06-29,1,23019,526176,0.2,0.41,4.32,0.38,,Normal
2026-06-29,1,23019,526177,0.07,0.29,5.0,0.21,,Normal
2026-06-29,1,23019,526177,0.16,0.42,9.99,0.35,0.37,Foil
2026-06-29,1,23019,526178,0.44,0.69,9.99,0.58,,Normal
2026-06-29,1,23019,526178,0.5,0.8,19.99,0.65,,Foil
2026-06-29,1,23019,526179,5.21,6.96,39.99,5.79,8.91,Normal
2026-06-29,1,23019,526179,8.4,22.0,39.2,7.85,,Foil
2026-06-29,1,23019,526180,0.25,0.49,5.0,0.48,,Normal
2026-06-29,1,23019,526180,0.41,0.51,5.0,0.45,,Foil
2026-06-29,1,23019,526181,0.12,0.38,5.74,0.26,,Normal
2026-06-29,1,23019,526181,0.19,0.4,9.99,0.31,,Foil
2026-06-29,1,23019,526182,0.23,0.55,4.37,0.53,,Normal
2026-06-29,1,23019,526182,0.41,0.7,9.99,0.7,0.7,Foil
2026-06-29,1,23019,526183,0.41,0.6,9.99,0.58,,Foil
2026-06-29,1,23019,526183,0.42,0.56,5.0,0.55,,Normal
2026-06-29,1,23019,526184,3.93,6.23,22.99,4.96,,Foil
2026-06-29,1,23019,526184,3.48,5.45,19.98,5.23,5.75,Normal
2026-06-29,1,23019,526185,0.14,0.4,9.99,0.27,,Foil
2026-06-29,1,23019,526185,0.1,0.27,5.0,0.18,,Normal
2026-06-29,1,23019,526187,21.81,45.0,74.02,27.37,,Foil
2026-06-29,1,23019,526188,1.69,2.44,17.94,2.43,,Foil
2026-06-29,1,23019,526189,1.0,2.07,9.97,1.98,2.05,Foil
2026-06-29,1,23019,527482,0.04,0.33,8.66,0.33,,Foil
2026-06-29,1,23019,527485,0.04,0.3,8.98,0.28,,Foil
2026-06-29,1,23019,527486,0.1,0.36,8.66,0.36,,Foil
2026-06-29,1,23019,527492,0.1,0.35,4.99,0.29,0.17,Foil
2026-06-29,1,23019,527494,0.09,0.34,4.99,0.3,0.09,Foil
2026-06-29,1,23019,527495,0.2,0.45,5.0,0.34,0.35,Foil
2026-06-29,1,23019,527497,0.1,0.37,4.99,0.32,,Foil
2026-06-29,1,23019,527498,0.22,0.46,5.0,0.39,,Foil
2026-06-29,1,23019,527501,0.17,0.45,5.0,0.33,,Foil
2026-06-29,1,23019,527504,0.62,6.77,8.99,2.95,6.77,Foil
2026-06-29,1,23019,527505,0.2,0.44,4.99,0.4,,Foil
2026-06-29,1,23019,527507,0.22,0.44,4.99,0.42,,Foil
2026-06-29,1,23019,527509,0.19,0.42,11.0,0.39,0.25,Foil
2026-06-29,1,23019,527510,0.15,0.7,4.99,0.7,,Foil
2026-06-29,1,23019,527511,1.0,1.69,4.99,1.57,,Foil
2026-06-29,1,23019,527512,0.39,0.75,9.99,0.64,,Foil
2026-06-29,1,23019,527514,2.8,10.07,13.26,2.98,,Foil
2026-06-29,1,23019,527517,0.15,0.34,5.99,0.32,,Foil
2026-06-29,1,23019,527518,0.2,0.49,4.99,0.46,,Foil
2026-06-29,1,23019,527519,0.05,0.36,4.99,0.31,,Foil
2026-06-29,1,23019,527520,0.19,0.43,6.74,0.39,,Foil
2026-06-29,1,23019,527521,0.25,0.51,9.62,0.54,0.25,Foil
2026-06-29,1,23019,527522,0.71,0.99,4.99,0.88,,Foil
2026-06-29,1,23019,527523,0.96,2.55,14.94,2.59,13.98,Foil
2026-06-29,1,23019,527524,0.8,1.58,11.17,1.55,3.84,Foil
2026-06-29,1,23019,527525,24.99,40.65,87.97,9.91,39.98,Foil
2026-06-29,1,23019,527635,0.14,0.51,6.99,0.51,,Foil
2026-06-29,1,23019,553330,999.99,999.99,999.99,451.03,,Normal
2026-06-29,1,23019,579970,16.2,19.24,29.99,15.48,,Normal
2026-06-29,1,23019,648268,17.25,20.75,25.0,17.04,,Normal
2026-06-29,1,23020,484923,27.96,32.49,39.19,29.66,,Normal
2026-06-29,1,23020,484924,549.99,598.5,699.99,537.14,,Normal
2026-06-29,1,23020,484926,33.4,39.99,48.99,34.19,,Normal
2026-06-29,1,23020,484927,603.86,624.0,895.95,611.79,,Normal
2026-06-29,1,23020,484928,115.0,124.99,140.0,106.03,,Normal
2026-06-29,1,23020,484929,489.99,500.0,799.99,466.5,,Normal
2026-06-29,1,23020,484930,88.0,176.48,202.45,124.23,,Normal
2026-06-29,1,23020,484931,333.35,481.59,750.0,413.7,,Normal
2026-06-29,1,23020,484932,157.81,182.33,500.0,171.31,,Normal
2026-06-29,1,23020,484933,319.53,345.46,599.99,319.53,,Normal
2026-06-29,1,23020,484934,882.99,983.99,1025.0,775.67,,Normal
2026-06-29,1,23020,484935,38.24,45.33,99.0,43.46,59.73,Foil
2026-06-29,1,23020,484935,36.37,42.27,242.23,42.08,48.88,Normal
2026-06-29,1,23020,484936,53.95,74.99,653.52,56.31,70.44,Foil
2026-06-29,1,23020,484937,43.0,57.67,358.57,47.78,52.99,Foil
2026-06-29,1,23020,484937,44.99,54.98,83.94,47.41,53.7,Normal
2026-06-29,1,23020,484938,40.44,57.15,157.0,46.18,48.74,Normal
2026-06-29,1,23020,484938,78.39,92.95,739.8,90.1,97.64,Foil
2026-06-29,1,23020,484939,120.03,169.01,1611.84,150.32,156.39,Foil
2026-06-29,1,23020,484940,140.0,182.99,349.98,151.01,173.64,Foil
2026-06-29,1,23020,484940,85.51,98.62,934.7,87.89,96.68,Normal
2026-06-29,1,23020,484941,10.79,14.0,271.31,12.73,13.11,Foil
2026-06-29,1,23020,484941,7.99,11.44,118.51,11.19,10.0,Normal
2026-06-29,1,23020,484942,12.82,19.97,722.68,15.96,19.32,Foil
2026-06-29,1,23020,490553,3300.0,3300.0,3300.0,3566.33,,Normal
2026-06-29,1,23020,496050,40.0,50.69,124.06,50.69,57.84,Foil
2026-06-29,1,23020,496051,9.32,15.0,94.99,10.31,,Foil
2026-06-29,1,23020,496052,45.46,52.06,132.16,48.28,51.18,Normal
2026-06-29,1,23020,496052,95.95,148.6,694.68,76.89,,Foil
2026-06-29,1,23020,496053,0.88,1.12,999.0,1.1,1.09,Foil
2026-06-29,1,23020,496054,0.15,0.5,35.25,0.45,,Foil
2026-06-29,1,23020,496055,3.11,6.19,121.51,6.05,6.53,Normal
2026-06-29,1,23020,496055,14.62,24.07,306.04,19.3,24.07,Foil
2026-06-29,1,23020,496056,10.99,12.99,93.99,12.03,10.99,Normal
2026-06-29,1,23020,496056,14.99,19.95,106.4,17.7,19.99,Foil
2026-06-29,1,23020,496057,22.99,30.48,296.1,25.54,30.88,Foil
2026-06-29,1,23020,496058,4.0,6.15,999.0,6.41,8.6,Foil
2026-06-29,1,23020,496059,25.57,43.33,461.86,33.31,38.31,Foil
2026-06-29,1,23020,496059,6.99,10.33,94.1,10.22,14.48,Normal
2026-06-29,1,23020,496060,0.2,0.57,44.31,0.56,,Foil
2026-06-29,1,23020,496061,6.11,7.34,96.95,6.99,12.71,Foil
2026-06-29,1,23020,496061,4.5,6.43,31.73,6.03,6.3,Normal
2026-06-29,1,23020,496062,12.0,19.26,39.99,15.77,19.09,Foil
2026-06-29,1,23020,496063,4.2,5.72,22.6,5.5,5.72,Foil
2026-06-29,1,23020,496063,3.5,5.4,24.99,5.4,7.5,Normal
2026-06-29,1,23020,496064,16.0,20.74,96.95,19.61,23.79,Foil
2026-06-29,1,23020,496065,40.49,50.9,637.18,47.93,46.37,Foil
2026-06-29,1,23020,496065,24.49,33.91,314.72,30.29,39.79,Normal
2026-06-29,1,23020,496066,1.94,3.38,71.51,2.94,,Foil
2026-06-29,1,23020,496067,669.69,794.4,1560.0,513.24,669.69,Foil
2026-06-29,1,23020,496068,230.0,372.31,1085.68,156.68,299.95,Foil
2026-06-29,1,23020,496069,60.11,72.99,610.56,57.75,65.0,Foil
2026-06-29,1,23020,497724,2975.0,2975.0,2975.0,,,Normal
2026-06-29,1,23020,503359,3.0,6.6,96.95,5.28,7.49,Foil
2026-06-29,1,23020,503359,3.9,5.6,33.93,5.6,6.44,Normal
2026-06-29,1,23020,503360,0.1,0.39,20.0,0.32,0.25,Normal
2026-06-29,1,23020,503360,0.44,0.84,3.73,0.81,1.5,Foil
2026-06-29,1,23020,503361,28.95,35.0,71.6,26.29,48.6,Foil
2026-06-29,1,23020,503362,9.49,11.57,29.92,11.01,12.91,Normal
2026-06-29,1,23020,503362,9.0,12.03,32.62,11.71,17.27,Foil
2026-06-29,1,23020,503363,8.0,13.87,54.81,9.99,12.98,Foil
2026-06-29,1,23020,503364,23.32,26.6,34.99,27.5,,Foil
2026-06-29,1,23020,503365,18.94,36.1,79.65,14.26,31.33,Foil
2026-06-29,1,23020,503366,5.0,8.51,38.99,7.85,13.65,Foil
2026-06-29,1,23020,503367,10.57,12.48,99.0,12.15,12.24,Normal
2026-06-29,1,23020,503367,11.0,19.0,37.42,13.58,18.72,Foil
2026-06-29,1,23020,503368,0.2,0.55,3.99,0.53,0.66,Normal
2026-06-29,1,23020,503368,0.39,1.24,6.23,1.41,0.55,Foil
2026-06-29,1,23020,503369,0.15,0.82,3.99,0.82,0.82,Normal
2026-06-29,1,23020,503369,0.5,1.0,6.13,0.96,1.07,Foil
2026-06-29,1,23020,503370,0.2,0.57,8.69,0.57,,Foil
2026-06-29,1,23020,503370,0.01,0.33,3.99,0.28,,Normal
2026-06-29,1,23020,503371,0.24,0.44,8.1,0.36,,Foil
2026-06-29,1,23020,503371,0.09,0.4,20.0,0.35,0.3,Normal
2026-06-29,1,23020,503372,5.69,8.0,38.0,6.26,8.4,Foil
2026-06-29,1,23020,503372,5.23,6.69,99.0,6.33,6.22,Normal
2026-06-29,1,23020,503373,0.21,0.5,9.62,0.47,0.46,Foil
2026-06-29,1,23020,503373,0.15,0.38,3.99,0.38,0.19,Normal
2026-06-29,1,23020,503374,0.22,0.99,6.23,1.02,0.39,Foil
2026-06-29,1,23020,503374,0.05,0.49,5.89,0.49,0.48,Normal
2026-06-29,1,23020,503375,0.24,0.4,11.99,0.38,0.38,Foil
2026-06-29,1,23020,503375,0.1,0.32,19.95,0.32,0.14,Normal
2026-06-29,1,23020,503376,0.1,0.36,20.0,0.36,0.13,Normal
2026-06-29,1,23020,503376,0.2,0.68,11.84,0.56,0.2,Foil
2026-06-29,1,23020,503377,0.15,0.72,6.23,0.7,0.49,Foil
2026-06-29,1,23020,503377,0.09,0.39,3.99,0.39,0.2,Normal
2026-06-29,1,23020,503378,3.61,5.27,19.95,4.79,5.74,Normal
2026-06-29,1,23020,503378,6.68,8.5,96.95,7.04,7.52,Foil
2026-06-29,1,23020,503379,1.1,2.78,7.72,2.68,2.1,Foil
2026-06-29,1,23020,503379,0.75,1.69,6.69,1.53,1.9,Normal
2026-06-29,1,23020,503380,0.1,0.4,3.99,0.4,0.24,Normal
2026-06-29,1,23020,503380,0.3,1.21,6.23,1.2,0.72,Foil
2026-06-29,1,23020,503381,0.08,0.53,9.62,0.55,0.43,Foil
2026-06-29,1,23020,503381,0.03,0.34,3.99,0.31,0.03,Normal
2026-06-29,1,23020,503382,0.17,0.38,3.99,0.32,0.17,Normal
2026-06-29,1,23020,503382,0.11,0.5,6.5,0.46,0.45,Foil
2026-06-29,1,23020,503383,0.3,0.94,3.99,0.96,0.93,Normal
2026-06-29,1,23020,503383,0.65,1.22,6.23,1.22,1.08,Foil
2026-06-29,1,23020,503384,12.87,22.13,73.05,20.58,25.0,Normal
2026-06-29,1,23020,503384,27.8,41.99,135.37,29.17,41.98,Foil
2026-06-29,1,23020,503385,0.15,0.65,3.99,0.65,0.4,Normal
2026-06-29,1,23020,503385,0.64,1.43,6.23,1.41,1.11,Foil
2026-06-29,1,23020,503386,0.71,1.05,20.0,1.04,1.24,Foil
2026-06-29,1,23020,503386,0.25,0.94,4.99,0.84,1.02,Normal
2026-06-29,1,23020,503388,2.24,3.67,20.12,3.54,3.5,Foil
2026-06-29,1,23020,503388,2.01,3.17,19.99,2.88,3.02,Normal
2026-06-29,1,23020,503389,0.12,0.65,6.23,0.65,0.76,Foil
2026-06-29,1,23020,503389,0.15,0.39,3.99,0.39,0.24,Normal
2026-06-29,1,23020,503390,17.49,25.51,464.28,17.99,25.2,Foil
2026-06-29,1,23020,503390,14.0,17.98,82.45,17.77,18.37,Normal
2026-06-29,1,23020,503391,26.63,31.67,362.04,29.17,83.44,Foil
2026-06-29,1,23020,503392,5.0,7.83,49.99,7.83,10.8,Normal
2026-06-29,1,23020,503392,4.99,7.7,94.99,7.16,12.26,Foil
2026-06-29,1,23020,503393,5.1,8.19,96.95,7.66,7.79,Foil
2026-06-29,1,23020,503393,0.5,1.18,19.95,1.02,1.04,Normal
2026-06-29,1,23020,503394,11.56,14.1,28.75,14.1,15.83,Normal
2026-06-29,1,23020,503394,12.0,14.44,39.05,14.15,21.63,Foil
2026-06-29,1,23020,503395,1.19,3.59,49.99,3.61,3.61,Foil
2026-06-29,1,23020,503395,0.4,0.94,13.4,0.69,0.46,Normal
2026-06-29,1,23020,503396,1.45,3.0,9.99,2.95,3.69,Normal
2026-06-29,1,23020,503396,3.44,4.47,15.99,4.06,4.49,Foil
2026-06-29,1,23020,503397,2.4,5.17,13.99,5.14,5.22,Foil
2026-06-29,1,23020,503397,1.0,1.81,9999.0,1.72,2.0,Normal
2026-06-29,1,23020,503398,0.29,0.71,9.62,0.71,0.81,Normal
2026-06-29,1,23020,503398,0.78,2.0,24.85,1.86,2.38,Foil
2026-06-29,1,23020,503399,0.9,2.07,9.69,2.0,2.04,Normal
2026-06-29,1,23020,503399,3.0,5.13,49.49,5.13,6.7,Foil
2026-06-29,1,23020,503400,10.0,12.41,24.97,12.17,14.54,Normal
2026-06-29,1,23020,503400,9.0,13.86,29.98,13.52,15.99,Foil
2026-06-29,1,23020,503401,0.02,0.4,20.0,0.32,0.31,Normal
2026-06-29,1,23020,503401,0.22,0.48,9.62,0.33,0.42,Foil
2026-06-29,1,23020,503402,8.0,11.0,9999.0,10.4,11.3,Normal
2026-06-29,1,23020,503402,25.6,30.72,67.57,29.28,30.7,Foil
2026-06-29,1,23020,503403,2.79,4.03,27.34,3.81,4.06,Normal
2026-06-29,1,23020,503403,7.31,10.13,24.95,8.08,10.12,Foil
2026-06-29,1,23020,503404,1.5,2.4,11.56,2.4,3.38,Normal
2026-06-29,1,23020,503404,1.57,4.27,30.98,4.15,3.53,Foil
2026-06-29,1,23020,503406,16.0,19.71,110.25,18.6,21.32,Normal
2026-06-29,1,23020,503406,19.36,25.67,159.2,21.36,27.06,Foil
2026-06-29,1,23020,503407,3.5,6.27,30.91,6.13,7.95,Normal
2026-06-29,1,23020,503407,11.7,14.5,28.61,12.9,12.4,Foil
2026-06-29,1,23020,503408,0.2,0.47,19.95,0.71,0.4,Normal
2026-06-29,1,23020,503408,0.5,1.31,4.99,1.31,2.8,Foil
2026-06-29,1,23020,503410,0.1,0.33,999.0,0.3,,Normal
2026-06-29,1,23020,503410,0.25,0.48,8.14,0.47,,Foil
2026-06-29,1,23020,503411,0.28,0.75,12.69,0.56,0.34,Foil
2026-06-29,1,23020,503412,0.01,0.2,20.0,0.18,0.01,Normal
2026-06-29,1,23020,503413,30.09,38.69,103.24,30.69,30.68,Foil
2026-06-29,1,23020,503414,1.25,2.65,96.94,2.2,2.62,Foil
2026-06-29,1,23020,503414,0.35,0.66,19.95,0.62,0.69,Normal
2026-06-29,1,23020,503415,7.2,11.01,178.87,9.5,10.96,Foil
2026-06-29,1,23020,503416,18.0,28.2,63.36,21.48,25.77,Foil
2026-06-29,1,23020,503417,36.25,49.9,926.0,40.98,49.9,Foil
2026-06-29,1,23020,503418,0.88,1.21,4.99,1.17,,Foil
2026-06-29,1,23020,503419,2.44,4.81,11.99,4.52,4.8,Foil
2026-06-29,1,23020,503420,1.66,2.58,9.55,2.59,2.85,Foil
2026-06-29,1,23020,503421,32.41,126.31,307.3,27.7,37.79,Foil
2026-06-29,1,23020,503422,2.73,4.14,99.0,4.02,5.25,Normal
2026-06-29,1,23020,503422,3.49,7.86,19.01,4.87,10.0,Foil
2026-06-29,1,23020,503423,6.95,10.83,38.3,10.83,11.25,Foil
2026-06-29,1,23020,503423,5.47,8.63,96.95,8.7,7.62,Normal
2026-06-29,1,23020,503424,29.0,34.6,440.72,30.1,37.33,Foil
2026-06-29,1,23020,503425,7.79,9.61,94.99,9.61,9.59,Foil
2026-06-29,1,23020,503426,12.51,15.44,29.99,15.1,16.1,Normal
2026-06-29,1,23020,503426,14.36,19.12,122.1,15.83,19.74,Foil
2026-06-29,1,23020,503427,15.99,21.22,188.33,17.8,24.97,Foil
2026-06-29,1,23020,503428,17.81,21.0,119.6,20.79,37.95,Foil
2026-06-29,1,23020,503428,14.0,17.16,117.24,16.48,17.75,Normal
2026-06-29,1,23020,503429,48.07,59.08,633.5,48.46,49.99,Foil
2026-06-29,1,23020,503430,0.13,0.35,6.23,0.34,0.2,Foil
2026-06-29,1,23020,503430,0.02,0.29,20.0,0.3,0.2,Normal
2026-06-29,1,23020,503432,0.41,1.32,8.67,1.32,1.23,Foil
2026-06-29,1,23020,503432,0.25,0.5,11.48,0.39,0.39,Normal
2026-06-29,1,23020,503433,1.31,2.24,14.99,2.22,2.96,Foil
2026-06-29,1,23020,503434,1.19,1.73,9.99,1.69,2.22,Normal
2026-06-29,1,23020,503434,0.9,2.03,9.99,2.03,8.63,Foil
2026-06-29,1,23020,503435,3.0,4.43,15.47,4.36,7.99,Foil
2026-06-29,1,23020,503435,2.43,4.56,17.9,4.97,7.13,Normal
2026-06-29,1,23020,503436,7.23,9.45,27.6,8.55,10.69,Foil
2026-06-29,1,23020,503438,9.0,13.12,51.81,13.17,13.73,Normal
2026-06-29,1,23020,503438,8.09,12.44,94.99,9.78,13.52,Foil
2026-06-29,1,23020,503440,10.1,15.15,1719.0,13.76,32.82,Normal
2026-06-29,1,23020,503440,13.15,17.05,94.99,17.29,70.58,Foil
2026-06-29,1,23020,503441,0.31,0.73,20.0,0.59,0.71,Normal
2026-06-29,1,23020,503441,0.5,0.95,3.73,0.72,2.99,Foil
2026-06-29,1,23020,503461,6.77,11.99,67.17,12.97,14.05,Foil
2026-06-29,1,23020,503462,1.49,2.69,98.99,3.11,2.86,Foil
2026-06-29,1,23020,503463,2.75,3.54,11.23,3.38,5.2,Normal
2026-06-29,1,23020,503463,3.0,6.34,115.0,6.06,6.01,Foil
2026-06-29,1,23020,503464,17.0,22.96,48.87,22.12,22.95,Foil
2026-06-29,1,23020,503464,15.0,18.79,46.68,17.13,19.03,Normal
2026-06-29,1,23020,503465,4.5,7.79,17.72,7.35,8.63,Normal
2026-06-29,1,23020,503465,8.45,11.43,19.99,11.35,11.97,Foil
2026-06-29,1,23020,503466,0.99,1.68,20.0,1.66,3.31,Foil
2026-06-29,1,23020,503466,0.15,0.56,20.0,0.54,0.61,Normal
2026-06-29,1,23020,503467,40.82,49.99,95.52,46.36,58.0,Foil
2026-06-29,1,23020,503467,30.0,36.49,246.87,35.49,36.49,Normal
2026-06-29,1,23020,503468,47.94,58.52,211.3,50.45,63.73,Foil
2026-06-29,1,23020,503470,0.01,0.24,20.0,0.16,,Normal
2026-06-29,1,23020,503470,0.04,0.27,20.0,0.25,,Foil
2026-06-29,1,23020,503471,7.8,12.38,154.32,8.48,11.99,Foil
2026-06-29,1,23020,503472,1.25,3.02,16.23,2.65,11.9,Foil
2026-06-29,1,23020,503473,1.86,3.5,6.7,3.67,3.85,Normal
2026-06-29,1,23020,503473,2.63,3.24,9.73,3.03,,Foil
2026-06-29,1,23020,503475,9.94,12.38,33.32,11.99,14.2,Normal
2026-06-29,1,23020,503475,13.49,15.67,94.99,14.17,17.48,Foil
2026-06-29,1,23020,503480,19.74,24.97,290.08,24.37,25.38,Foil
2026-06-29,1,23020,503481,1.0,1.99,19.69,1.56,1.98,Normal
2026-06-29,1,23020,503481,2.18,3.07,14.99,2.79,2.8,Foil
2026-06-29,1,23020,503482,9.48,11.92,96.95,11.14,13.94,Foil
2026-06-29,1,23020,503543,1.89,3.51,96.95,3.31,7.35,Foil
2026-06-29,1,23020,503543,1.0,2.83,28.04,2.82,3.63,Normal
2026-06-29,1,23020,503545,6.0,8.43,26.9,8.43,8.84,Foil
2026-06-29,1,23020,503547,0.99,2.6,24.98,3.19,4.59,Normal
2026-06-29,1,23020,503547,1.7,3.06,8.76,2.58,6.08,Foil
2026-06-29,1,23020,503548,2.99,4.91,19.99,4.77,6.05,Normal
2026-06-29,1,23020,503548,4.0,5.02,10.88,5.04,6.96,Foil
2026-06-29,1,23020,503549,3.58,4.8,15.67,4.56,5.98,Foil
2026-06-29,1,23020,503551,0.3,1.15,41.05,1.09,,Normal
2026-06-29,1,23020,503551,0.61,1.2,6.69,1.22,,Foil
2026-06-29,1,23020,503553,0.56,0.76,4.99,0.68,2.26,Foil
2026-06-29,1,23020,503553,0.24,0.5,10.49,0.48,0.44,Normal
2026-06-29,1,23020,503555,0.31,0.75,7.0,0.71,1.2,Foil
2026-06-29,1,23020,503555,0.22,0.49,9.23,0.48,0.4,Normal
